SKU,Nombre,Categoria,Imagen local,URL para WooCommerce,Fuente
prod-28431,Ciruelax Minitabs 75 mg 20 comprimidos recubiertos (Cassia Angustifolia 75 mg),Medicamentos,/products/medicamentos/prod-28431-ciruelax-minitabs-75-mg-20-comprimidos-recubiertos-cassia-angustifolia.jpg,http://farmacia-andes.abc/products/medicamentos/prod-28431-ciruelax-minitabs-75-mg-20-comprimidos-recubiertos-cassia-angustifolia.jpg,archivo_local_por_sku
prod-9087,"Ciruelax Te 30bols (Cassia Angustifolia 0,012%)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-31001,Citalopram 20 mg 30 comprimidos Mintl,Medicamentos,/products/medicamentos/prod-31001-citalopram-20-mg-30-comprimidos-mintl.jpg,http://farmacia-andes.abc/products/medicamentos/prod-31001-citalopram-20-mg-30-comprimidos-mintl.jpg,archivo_local_por_sku
prod-38209,"Citracal Max 60 comprimidos Rec (Calcio 0,9%, Colecalciferol 0,9%)",Medicamentos,/products/medicamentos/prod-38209-citracal-max-60-comprimidos-rec-calcio-0-9-colecalciferol-0-9.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38209-citracal-max-60-comprimidos-rec-calcio-0-9-colecalciferol-0-9.jpg,archivo_local_por_sku
prod-49249,Citrato De Magnesio,Homeopatía,/products/suero.svg,,placeholder_o_no_importable
prod-50072,Citrato De Magnesio x 90 cápsulas (Scl Cnp),Cuidado familiar,/products/showcase/magnesio-citrato-400mg.jpg,http://farmacia-andes.abc/products/showcase/magnesio-citrato-400mg.jpg,override_comun
prod-50071,Citrato De Potasio 1200 mg x 60 cápsulas,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49893,Citrato De Potasio 500 mg,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-50077,Citrato De Potasio x 30 cápsulas (Scl Cnp),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-270,"Clarimir solución oftálmica 15 ml (Feniramina 3 mg, Nafazolina 0,25 mg)",Medicamentos,/products/medicamentos/prod-270-clarimir-solucion-oftalmica-15-ml-feniramina-3-mg-nafazolina-0-25-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-270-clarimir-solucion-oftalmica-15-ml-feniramina-3-mg-nafazolina-0-25-mg.jpg,archivo_local_por_sku
prod-7223,Claritromicina 500 mg 14 comprimidos (bioequivalente) Chemo Pharma,Medicamentos,/products/importadas/prod-7223-claritromicina-500-mg-14-comprimidos-bioequivalente-chemo-pharma-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-7223-claritromicina-500-mg-14-comprimidos-bioequivalente-chemo-pharma-dr-simi.jpg,archivo_local_por_sku
prod-49168,Claritromicina Sus 250 mg/5 ml x 60 ml Reutter,Medicamentos,/products/medicamentos/prod-49168-claritromicina-sus-250-mg-5-ml-x-60-ml-reutter.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49168-claritromicina-sus-250-mg-5-ml-x-60-ml-reutter.jpg,archivo_local_por_sku
prod-31367,"Clavam Duo 400/57 mg 70 ml (Ácido Clavulanico 57 mg/5 ml, Amoxicilina 400 mg/5 ml)",Medicamentos,/products/medicamentos/prod-31367-clavam-duo-400-57-mg-70-ml-acido-clavulanico-57-mg-5-ml-amoxicilina-40.jpg,http://farmacia-andes.abc/products/medicamentos/prod-31367-clavam-duo-400-57-mg-70-ml-acido-clavulanico-57-mg-5-ml-amoxicilina-40.jpg,archivo_local_por_sku
prod-31987,"Clavam Duo 875/125 mg 14 comprimidos recubiertos (Ácido Clavulanico 125 mg, Amoxicilina 875 mg)",Medicamentos,/products/medicamentos/prod-31987-clavam-duo-875-125-mg-14-comprimidos-recubiertos-acido-clavulanico-125.jpg,http://farmacia-andes.abc/products/medicamentos/prod-31987-clavam-duo-875-125-mg-14-comprimidos-recubiertos-acido-clavulanico-125.jpg,archivo_local_por_sku
prod-50173,Clearblue ( Prueba De Embarazo ) Digital,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-49169,Cleomycin 1% Gel Topico 30 g (Clindamicina 1%),Medicamentos,/products/importadas/prod-49169-cleomycin-1-gel-topico-30-g-clindamicina-1-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49169-cleomycin-1-gel-topico-30-g-clindamicina-1-dr-simi.jpg,archivo_local_por_sku
prod-38611,"Clobetasol 0,05% 25 g crema Hospifarma",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-46396,"Clobetasol crema 0,05% 25 g",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-802,"Clofexan 30 comprimidos (Betametasona, Dexclorfenamina Maleato 1/1)",Medicamentos,/products/medicamentos/prod-802-clofexan-30-comprimidos-betametasona-dexclorfenamina-maleato-1-1.jpg,http://farmacia-andes.abc/products/medicamentos/prod-802-clofexan-30-comprimidos-betametasona-dexclorfenamina-maleato-1-1.jpg,archivo_local_por_sku
prod-50037,Clonazepam 2 mg x 30comprimidos,Medicamentos,/products/importadas/prod-50037-clonazepam-2-mg-x-30comprimidos-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-50037-clonazepam-2-mg-x-30comprimidos-dr-simi.jpg,archivo_local_por_sku
prod-31066,Clonixinato Lisina 125 mg 10 comprimidos Mintlab,Medicamentos,/products/medicamentos/prod-31066-clonixinato-lisina-125-mg-10-comprimidos-mintlab.jpg,http://farmacia-andes.abc/products/medicamentos/prod-31066-clonixinato-lisina-125-mg-10-comprimidos-mintlab.jpg,archivo_local_por_sku
prod-49326,Clopidogrel 75 mg 30 comprimidos Seven Pharma,Medicamentos,/products/medicamentos/prod-49326-clopidogrel-75-mg-30-comprimidos-seven-pharma.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49326-clopidogrel-75-mg-30-comprimidos-seven-pharma.jpg,archivo_local_por_sku
prod-49224,"Cloranf bioequivalente S Oft 0,5% 10M (Cloranfenicol 0,5%)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-46218,Cloranf ungüento Oft 1% 5 g (Cloranfenicol 1%),Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-30892,Clorfenamina 4 mg 20 comprimidos (bioequivalente) Chile,Medicamentos,/products/medicamentos/prod-30892-clorfenamina-4-mg-20-comprimidos-bioequivalente-chile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-30892-clorfenamina-4-mg-20-comprimidos-bioequivalente-chile.jpg,archivo_local_por_sku
prod-30955,Clorfenamina 4 mg 20 comprimidos (bioequivalente) Mintlab,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49768,"Cloruro De Sodio 0,9% 1000 ml",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49692,"Cloruro De Sodio 0,9% 100 ml",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49767,"Cloruro De Sodio 0,9% 500 ml",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-30908,Clotrimazol 100 mg 6 Ov Chile,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-31069,Clotrimazol 500 mg 1OV Pasteur,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-30744,Clotrimazol crema 1%20 g Opko,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49676,Clotrimazol + Betametasona crema 15 g Curaespring,Medicamentos,/products/medicamentos/prod-49676-clotrimazol-betametasona-crema-15-g-curaespring.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49676-clotrimazol-betametasona-crema-15-g-curaespring.jpg,archivo_local_por_sku
prod-49226,Cloxacil bioequivalente cápsulas 500 mg 12* (Cloxacilina 500 mg),Medicamentos,/products/importadas/prod-49226-cloxacil-bioequivalente-capsulas-500-mg-12-cloxacilina-500-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49226-cloxacil-bioequivalente-capsulas-500-mg-12-cloxacilina-500-mg-dr-simi.jpg,archivo_local_por_sku
prod-7228,"Cobefen 30 comprimidos (Betametasona 0,25 mg, Dexclorfenamina Maleato 2 mg)",Medicamentos,/products/medicamentos/prod-7228-cobefen-30-comprimidos-betametasona-0-25-mg-dexclorfenamina-maleato-2-.jpg,http://farmacia-andes.abc/products/medicamentos/prod-7228-cobefen-30-comprimidos-betametasona-0-25-mg-dexclorfenamina-maleato-2-.jpg,archivo_local_por_sku
prod-7227,"Cobefen jarabe 120 ml (Betametasona 0,25 mg/5 ml, Dexclorfeniramina 2 mg/5 ml)",Medicamentos,/products/medicamentos/prod-7227-cobefen-jarabe-120-ml-betametasona-0-25-mg-5-ml-dexclorfeniramina-2-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-7227-cobefen-jarabe-120-ml-betametasona-0-25-mg-5-ml-dexclorfeniramina-2-mg.jpg,archivo_local_por_sku
prod-46263,Coca Cola sin Azucar 350 ml,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-49998,Coconut Reconstruction Oil 60 ml (Ace De Coco 1/1),Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49847,Colageno + Q 10,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49895,Colageno Hidrolizado 60 cápsulas,Medicamentos,/products/medicamentos/prod-49895-colageno-hidrolizado-60-capsulas.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49895-colageno-hidrolizado-60-capsulas.jpg,archivo_local_por_sku
prod-49227,"Colchicina comprimidos 0,5 mg 40",Medicamentos,/products/medicamentos/prod-49227-colchicina-comprimidos-0-5-mg-40.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49227-colchicina-comprimidos-0-5-mg-40.jpg,archivo_local_por_sku
prod-49784,Colgate Cep Extra Suave Pro Cuida x 2,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49400,Colgate Cep Kids x 2,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49269,Colgate Cep Extra Clean Medium,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-33283,Colgate Cep Slim Black Sx 2,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-14088,Colgate Cep Twister 2SUA,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-38043,Colgate crema Luminous White 90 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-10240,Colgate crema Tri Accion 135 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-37446,Colgate Kids 6 + Fresa 50 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-44685,Colgate Lum W Carbon 90 g,Medicamentos,/products/medicamentos/prod-44685-colgate-lum-w-carbon-90-g.jpg,http://farmacia-andes.abc/products/medicamentos/prod-44685-colgate-lum-w-carbon-90-g.jpg,archivo_local_por_sku
prod-49807,Colgate Plax Odor Control 1000 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-4979,Colgate Plax solución Kids 250 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-40553,Colgate Ultr Bla 90 g 3 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49542,"Collagen Up 90 cápsulas (Ácido Ascorbico 600 mg, Vitamina D 20 mcg, Vitamina K 1 120 mcg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49750,"Collar Isabelino 7,5 Cm",Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-49300,Colmax (Clonixinato) 125 mg 10 comprimidos Androm,Medicamentos,/products/medicamentos/prod-49300-colmax-clonixinato-125-mg-10-comprimidos-androm.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49300-colmax-clonixinato-125-mg-10-comprimidos-androm.jpg,archivo_local_por_sku
prod-50066,"Colon Max x 60 cápsulas (Scl Cnp) (Boldo 1/1, Cynara Sco 1/1, Manzanilla 1/1)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-7920,Colonia 451 Inglesa 260 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-7921,Colonia 451 Inglesa 400 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-34971,Comodity Toa Hum Ad 45UD Aloe/Vit E,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49594,Complejo B 30 cápsulas (Vitaminas B 210 mg),Medicamentos,/products/medicamentos/prod-49594-complejo-b-30-capsulas-vitaminas-b-210-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49594-complejo-b-30-capsulas-vitaminas-b-210-mg.jpg,archivo_local_por_sku
prod-45854,"Compulxine comprimidos 37,5 mg 30 (Fentermina 37,5 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-32989,Condor Cep Cab Mojado Fluor + Peine 6802,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-50205,Copos Dce Algodon,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-50088,Coques Celecoxib 200 mg x 10cápsulas (Eurofarmas),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-50160,"Cordiax Am 80/5 (Amlodipino 5 mg, Telmisartan 80 mg)",Medicamentos,/products/medicamentos/prod-50160-cordiax-am-80-5-amlodipino-5-mg-telmisartan-80-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-50160-cordiax-am-80-5-amlodipino-5-mg-telmisartan-80-mg.jpg,archivo_local_por_sku
prod-49776,Corega Tabslimpiadoras Pro Ortodoncia,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-21382,Corega Tbs 3MIN Eferv 30tab,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-18148,Corega U crema Adhe 20 g sin Sabor,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-10522,Corega Ultra sin Menta 40 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-45859,Coritex Forte 1 mg/ml 30 ml (Betametasona 1 mg/1 ml),Medicamentos,/products/medicamentos/prod-45859-coritex-forte-1-mg-ml-30-ml-betametasona-1-mg-1-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-45859-coritex-forte-1-mg-ml-30-ml-betametasona-1-mg-1-ml.jpg,archivo_local_por_sku
prod-49563,"Corplus Prob 30 cápsulas (Lactobacillus 2,25ufc)",Medicamentos,/products/medicamentos/prod-49563-corplus-prob-30-capsulas-lactobacillus-2-25ufc.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49563-corplus-prob-30-capsulas-lactobacillus-2-25ufc.jpg,archivo_local_por_sku
prod-49777,Cortauñas Grande 1 Un Beauty,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-1594,Cortiprex 20 mg 20 comprimidos (bioequivalente) (Prednisona 20 mg),Medicamentos,/products/medicamentos/prod-1594-cortiprex-20-mg-20-comprimidos-bioequivalente-prednisona-20-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-1594-cortiprex-20-mg-20-comprimidos-bioequivalente-prednisona-20-mg.jpg,archivo_local_por_sku
prod-34563,Cortyk 4 mg 10 comprimidos (Dexametasona 4 mg),Medicamentos,/products/medicamentos/prod-34563-cortyk-4-mg-10-comprimidos-dexametasona-4-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-34563-cortyk-4-mg-10-comprimidos-dexametasona-4-mg.jpg,archivo_local_por_sku
prod-25961,Cotidian Apositos 20 Un U/Tall,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49405,Cotidian Pants P-m Ultra 16 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49775,Cotonitos Babyland 200 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49564,Cotonitos Tropical 270 x 1,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-31056,"Cotrimoxazol 20 comprimidos Mintlab (Sulfametoxazol 400 mg, Trimetoprim 80 mg)",Medicamentos,/products/medicamentos/prod-31056-cotrimoxazol-20-comprimidos-mintlab-sulfametoxazol-400-mg-trimetoprim-.jpg,http://farmacia-andes.abc/products/medicamentos/prod-31056-cotrimoxazol-20-comprimidos-mintlab-sulfametoxazol-400-mg-trimetoprim-.jpg,archivo_local_por_sku
prod-31058,"Cotrimoxazol jarabe 100 ml Mintlab (Sulfametoxazol 200 mg, Trimetoprim 40 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49663,Coxidol 90 mg 14 comprimidos bioequivalente (Etoricoxib 90 mg),Medicamentos,/products/medicamentos/prod-49663-coxidol-90-mg-14-comprimidos-bioequivalente-etoricoxib-90-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49663-coxidol-90-mg-14-comprimidos-bioequivalente-etoricoxib-90-mg.jpg,archivo_local_por_sku
prod-49754,Cran Scalp Vein 21GX 3/4 x 1 Un,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-49753,Cran Parche Curita Redondo 100 Un,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-49752,Cran Parche Curita Redondo 1 Un,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-49312,"Cranb Gasa No Esteril 7,5*7,5cms 4 Pl",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-27899,Cranb Gasa 4 Pliegues N/T 5X 5CMS x 2,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-35429,Cranb Gasa Parafinada 10X 10CM Un,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49984,Cranberry Prebitocos Y Probioticos,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-34077,Cranberry Vit C + E 60 cápsulas,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-49861,Cranbery Venda Gasa Elasticada 8 Cm x 4 M x 1 Un,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-49769,Creatina Gummies 90 Gomitas,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49700,Creatina Nutrapharm,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-35980,Crevet Light 100 mg 100 comprimidos (Ácido Ascorbico 100 mg),Medicamentos,/products/medicamentos/prod-35980-crevet-light-100-mg-100-comprimidos-acido-ascorbico-100-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-35980-crevet-light-100-mg-100-comprimidos-acido-ascorbico-100-mg.jpg,archivo_local_por_sku
prod-49482,Curaprox Cep 5500 C Kids,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-16819,Cureband Curita 4 Un,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-23982,Curocef Sus 250 mg 100 ml (Cefuroximo 5 g),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-1599,"Dacam Rl Iny 3 ml (Betametasona Acetato 3 mg, Betametasona Sodio Fostato 3 mg)",Medicamentos,/products/medicamentos/prod-1599-dacam-rl-iny-3-ml-betametasona-acetato-3-mg-betametasona-sodio-fostato.jpg,http://farmacia-andes.abc/products/medicamentos/prod-1599-dacam-rl-iny-3-ml-betametasona-acetato-3-mg-betametasona-sodio-fostato.jpg,archivo_local_por_sku
prod-17379,"Daily gotas 270 ml (Ciclamato, Sacarina)",Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-17971,Daily Stevia 270 ml,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-38779,"Daniele 28 comprimidos (Dienogest 2 mg, Etinilestradiol 0,03 mg)",Medicamentos,/products/medicamentos/prod-38779-daniele-28-comprimidos-dienogest-2-mg-etinilestradiol-0-03-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38779-daniele-28-comprimidos-dienogest-2-mg-etinilestradiol-0-03-mg.jpg,archivo_local_por_sku
prod-25443,Degraler Forte jarabe 100 ml (Levocetirizina 5 mg/5 ml),Medicamentos,/products/medicamentos/prod-25443-degraler-forte-jarabe-100-ml-levocetirizina-5-mg-5-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-25443-degraler-forte-jarabe-100-ml-levocetirizina-5-mg-5-ml.jpg,archivo_local_por_sku
prod-13500,"Degraler jarabe 2,5 mg/5 ml 100 ml (Levocetirizina 2,5 mg/5 ml)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-48627,Dentwell Hilo P/Ninos x 36,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-7359,"Dermabiotico ungüento 15 g (Bacitracina 500 UI/1 g, Polimixina B 10000 UI/1 g)",Dermocosmética,/products/importadas/prod-7359-dermabiotico-unguento-15-g-bacitracina-500-ui-1-g-polimixina-b-10000-ui-1-g-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-7359-dermabiotico-unguento-15-g-bacitracina-500-ui-1-g-polimixina-b-10000-ui-1-g-dr-simi.jpg,archivo_local_por_sku
prod-49241,Dermaglin Biotina + Aminoácidos + Zinc 60 cápsulas,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-46430,Dermatop Sulf Jab Esp 150,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-34658,"Dermatopic Ph 5,5 Jab Liq 250 ml",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-39089,Desdol 20 comprimidos Clorzoxazona + Paracetamol,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-30735,"Desloratadina 2,5 mg/5 ml jarabe 60 ml Iphsa",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49331,Desloratadina 5 mg 30 comprimidos Curaespring,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49859,Desodorante Natural Alumbre Stick x 120 g,Higiene,/products/alcohol-gel.svg,,placeholder_o_no_importable
prod-49619,Destrel 75 mg 28 comprimidos bioequivalente (Desogestrel 75 mcg),Medicamentos,/products/medicamentos/prod-49619-destrel-75-mg-28-comprimidos-bioequivalente-desogestrel-75-mcg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49619-destrel-75-mg-28-comprimidos-bioequivalente-desogestrel-75-mcg.jpg,archivo_local_por_sku
prod-50157,Desve Desvenlafaxina 50 mg,Medicamentos,/products/medicamentos/prod-50157-desve-desvenlafaxina-50-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-50157-desve-desvenlafaxina-50-mg.jpg,archivo_local_por_sku
