Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Categories,Tags,Images,Meta: _farmacia_andes_registro_isp,Meta: _farmacia_andes_principio_activo,Meta: _farmacia_andes_condicion_venta,Meta: _farmacia_andes_requiere_receta,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
simple,prod-7220,Cardiolen 80 mg 20 cápsulas (Verapamilo 80 mg),1,0,visible,Hipotensores. Presentación: 20 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hipotensores. Presentación: 20 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,16700,,taxable,1,,0,0,Medicamentos,"SANITAS, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-7220-cardiolen-80-mg-20-capsulas-verapamilo-80-mg.jpg,,,Venta con receta médica,yes,Marca,SANITAS,1,0,Formato,20 cápsulas,1,0
simple,prod-49959,Cardo Mariano Infusion Herbal (Silimarina 30 g),1,0,visible,Hepatoprotector. Presentación: 1 Bolsita. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hepatoprotector. Presentación: 1 Bolsita. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2190,,taxable,1,,0,0,Medicamentos,"QUIMNATURA, Venta libre",,,,Venta libre,no,Marca,QUIMNATURA,1,0,Formato,1 Bolsita,1,0
simple,prod-49982,Cardomariano 500 mg x 60 Cápsulas,1,0,visible,Hepatoprotector. Presentación: 60 Frasco. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hepatoprotector. Presentación: 60 Frasco. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,6990,,taxable,1,,0,0,Medicamentos,"TEMPORALES, Venta libre",,,,Venta libre,no,Marca,TEMPORALES,1,0,Formato,60 Frasco,1,0
simple,prod-13450,Carefree P Diario Original 100 Un,1,0,visible,Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4650,,taxable,1,,0,0,Dermocosmética,"JOHNSON CONSUMO, Venta libre",,,,Venta libre,no,Marca,JOHNSON CONSUMO,1,0,Formato,Formato a consultar,1,0
simple,prod-26542,Carefree Prot Diarios 40 Un Largo,1,0,visible,Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2890,,taxable,1,,0,0,Dermocosmética,"JOHNSON CONSUMO, Venta libre",,,,Venta libre,no,Marca,JOHNSON CONSUMO,1,0,Formato,Formato a consultar,1,0
simple,prod-49562,Caristop Cep Extra Duro,1,0,visible,Cepillos Dentales. Presentación: 1 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Cepillos Dentales. Presentación: 1 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2290,,taxable,1,,0,0,Dermocosmética,"MAVER, Venta libre",,,,Venta libre,no,Marca,MAVER,1,0,Formato,1 Unidad,1,0
simple,prod-17138,"Caristop Pasta 5000 51 g (Floururo De Sodio, Fluoruro De Sodio)",1,0,visible,Prevencion De Caries. Presentación: 51 gramos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Prevencion De Caries. Presentación: 51 gramos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,8690,,taxable,1,,0,0,Medicamentos,"MAVER, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-17138-caristop-pasta-5000-51-g-floururo-de-sodio-fluoruro-de-sodio.jpg,,,Venta con receta médica,yes,Marca,MAVER,1,0,Formato,51 gramos,1,0
simple,prod-49522,"Carvas D 40/12,5 30 comprimidos (Hidroclorotiazida 12,5 mg, Olmesartan 40 mg)",1,0,visible,Hipotensores. Presentación: 30 Envase Unidosis. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hipotensores. Presentación: 30 Envase Unidosis. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,12960,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-49522-carvas-d-40-12-5-30-comprimidos-hidroclorotiazida-12-5-mg-olmesartan-4.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,30 Envase Unidosis,1,0
simple,prod-35551,"Carvedilol 12,5 mg 30 comprimidos (Bioequivalente)chile",1,0,visible,Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3100,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,30 comprimidos,1,0
simple,prod-31869,Carvedilol 25 mg 30 comprimidos Chile,1,0,visible,Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2200,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-31869-carvedilol-25-mg-30-comprimidos-chile.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,30 comprimidos,1,0
simple,prod-38724,"Carvedilol 6,25 mg 30 comprimidos",1,0,visible,Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3920,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,30 comprimidos,1,0
simple,prod-49735,Casen Enema Inf 66 ml (Fosfato Sodico 16 g),1,0,visible,Laxante. Presentación: 66 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Laxante. Presentación: 66 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5400,,taxable,1,,0,0,Medicamentos,"SYNTHON, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-49735-casen-enema-inf-66-ml-fosfato-sodico-16-g.jpg,,,Venta con receta médica,yes,Marca,SYNTHON,1,0,Formato,66 mililitros,1,0
simple,prod-49691,"Casenglicol 16 Sobres 17,6 g polvo",1,0,visible,Laxante. Presentación: 16 Sobre. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Laxante. Presentación: 16 Sobre. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,16990,,taxable,1,,0,0,Medicamentos,"SYNTHON, Requiere receta",,,,Venta con receta médica,yes,Marca,SYNTHON,1,0,Formato,16 Sobre,1,0
simple,prod-5092,Cebion 1000 mg 10 comprimidos Eferv (Ácido Ascorbico 1000 mg),1,0,visible,Vitaminoterapia C. Presentación: 10 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Vitaminoterapia C. Presentación: 10 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4990,,taxable,1,,0,0,Medicamentos,"MERCK QUIMICA, Venta libre",,,,Venta libre,no,Marca,MERCK QUIMICA,1,0,Formato,10 comprimidos,1,0
simple,prod-5096,Cebion gotas 30 ml (Ácido Ascorbico 100 mg/1 ml),1,0,visible,Vitaminoterapia C. Presentación: 30 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Vitaminoterapia C. Presentación: 30 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,11960,,taxable,1,,0,0,Medicamentos,"MERCK QUIMICA, Venta libre",,,,Venta libre,no,Marca,MERCK QUIMICA,1,0,Formato,30 mililitros,1,0
simple,prod-30996,Cefadroxilo 250 mg/5 ml 60 ml Andromaco,1,0,visible,Cefalosporinoterapia. Presentación: 60 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Cefalosporinoterapia. Presentación: 60 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4500,,taxable,1,,0,0,Medicamentos,"ANDROMACO, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-30996-cefadroxilo-250-mg-5-ml-60-ml-andromaco.jpg,,,Venta con receta médica,yes,Marca,ANDROMACO,1,0,Formato,60 mililitros,1,0
simple,prod-32728,Cefadroxilo 500 mg 8 cápsulas (bioequivalente) Mintlab,1,0,visible,Cefalosporinoterapia. Presentación: 8 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Cefalosporinoterapia. Presentación: 8 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1450,,taxable,1,,0,0,Medicamentos,"MINTLAB, Requiere receta",,,,Venta con receta médica,yes,Marca,MINTLAB,1,0,Formato,8 cápsulas,1,0
simple,prod-7221,"Cefalmin 10 comprimidos (Cafeina 100 mg, Clorfenamina 1 mg, Ergotamina 1 mg, Metamizol 300 mg)",1,0,visible,Antijaquecoso. Presentación: 10 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antijaquecoso. Presentación: 10 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1590,,taxable,1,,0,0,Medicamentos,"SANITAS, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-7221-cefalmin-10-comprimidos-cafeina-100-mg-clorfenamina-1-mg-ergotamina-1-mg-met-dr-simi.jpg,,,Venta con receta médica,yes,Marca,SANITAS,1,0,Formato,10 comprimidos,1,0
simple,prod-39560,"Cefalmin 20 comprimidos recubiertos (Cafeina 100 mg, Clorfenamina 1 mg, Ergotamina 1 mg, Metamizol 300 mg)",1,0,visible,Antijaquecoso. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antijaquecoso. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2810,,taxable,1,,0,0,Medicamentos,"SANITAS, Requiere receta",,,,Venta con receta médica,yes,Marca,SANITAS,1,0,Formato,20 comprimidos,1,0
simple,prod-16483,Cefradina 500 mg 8 cápsulas (Cefadroxilo 500 mg),1,0,visible,Cefalosporinoterapia. Presentación: 8 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Cefalosporinoterapia. Presentación: 8 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2400,,taxable,1,,0,0,Medicamentos,"MINTLAB, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-16483-cefradina-500-mg-8-capsulas-cefadroxilo-500-mg-dr-simi.jpg,,,Venta con receta médica,yes,Marca,MINTLAB,1,0,Formato,8 cápsulas,1,0
simple,prod-46521,Cefurox bioequivalente comprimidos recubiertos 500 mg 14 (Cefuroximo 500 mg),1,0,visible,Cefalosporinoterapia. Presentación: 14 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Cefalosporinoterapia. Presentación: 14 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,49500,,taxable,1,,0,0,Medicamentos,"ASCEND, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-46521-cefurox-bioequivalente-comprimidos-recubiertos-500-mg-14-cefuroximo-500-mg-dr-simi.jpg,,,Venta con receta médica,yes,Marca,ASCEND,1,0,Formato,14 comprimidos,1,0
simple,prod-50169,Celecoxib 200 mg,1,0,visible,Analgesico-antiinflamatorio. Presentación: 10 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico-antiinflamatorio. Presentación: 10 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1490,,taxable,1,,0,0,Medicamentos,"PHARMATECH, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-50169-celecoxib-200-mg-dr-simi.png,,,Venta con receta médica,yes,Marca,PHARMATECH,1,0,Formato,10 cápsulas,1,0
simple,prod-33076,Celedox 200 mg 30 cápsulas (bioequivalente) (Celecoxib 200 mg),1,0,visible,Analgesico-antiinflamatorio. Presentación: 30 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico-antiinflamatorio. Presentación: 30 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,8400,,taxable,1,,0,0,Medicamentos,"SYNTHON, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-33076-celedox-200-mg-30-capsulas-bioequivalente-celecoxib-200-mg.jpg,,,Venta con receta médica,yes,Marca,SYNTHON,1,0,Formato,30 cápsulas,1,0
simple,prod-29959,Centella Asiatica Gel 100 g Green,1,0,visible,Productos Naturales. Presentación: 100 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Productos Naturales. Presentación: 100 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5380,,taxable,1,,0,0,Medicamentos,"GREEN MEDICAL, Venta libre",,,,Venta libre,no,Marca,GREEN MEDICAL,1,0,Formato,100 gramos,1,0
simple,prod-34041,"Centrum Hombre 30 comprimidos (Calcio 250 mg, Vitamina A 250 mg)",1,0,visible,Polivitamina + Minerales. Presentación: 30 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Polivitamina + Minerales. Presentación: 30 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,11400,,taxable,1,,0,0,Medicamentos,"PFIZER, Venta libre",http://farmacia-andes.abc/products/importadas/prod-34041-centrum-hombre-30-comprimidos-calcio-250-mg-vitamina-a-250-mg-dr-simi.jpg,,,Venta libre,no,Marca,PFIZER,1,0,Formato,30 comprimidos,1,0
simple,prod-33482,Centrum Mujer 30 comprimidos,1,0,visible,Polivitamina + Minerales. Presentación: 30 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Polivitamina + Minerales. Presentación: 30 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,11400,,taxable,1,,0,0,Medicamentos,"PFIZER, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-33482-centrum-mujer-30-comprimidos.jpg,,,Venta libre,no,Marca,PFIZER,1,0,Formato,30 comprimidos,1,0
