SKU,Nombre,Categoria,Fuente,Imagen local,URL fuente,Producto fuente,Estado
prod-7496,"Tol 12 Fte 10,000 3 Amp (Cianocobalamina 10 mg, Piridoxina 100 mg, Tiamina 200 mg)",Medicamentos,,,,,sin coincidencia segura
prod-50172,Termometro Digital,Accesorios,,,,,sin coincidencia segura
prod-49995,Tiras Nasales 10 Un,Accesorios,,,,,sin coincidencia segura
prod-6177,Tocalm jarabe Inf 15 mg/5 ml 100 ml (Ambroxol 15 mg/5 ml),Medicamentos,Dr. Simi,/products/importadas/prod-6177-tocalm-jarabe-inf-15-mg-5-ml-100-ml-ambroxol-15-mg-5-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159325/Paracetamol-BE0249-1.jpg?v=639074524470830000,Kitadol paracetamol 120 mg/5 mL jarabe infantil 100 mL,descargada
prod-35638,"Tobramicina solución oftálmica 0,3% 5 ml Hospifarma",Medicamentos,,,,,sin coincidencia segura
prod-49636,"Toptear Hialuronato De Sodio 0,4% 10 ml",Medicamentos,,,,,sin coincidencia segura
prod-37237,Topivitae 25 mg 28 comprimidos recubiertos (bioequivalente) (Topiramato 25 mg),Cuidado familiar,Dr. Simi,/products/importadas/prod-37237-topivitae-25-mg-28-comprimidos-recubiertos-bioequivalente-topiramato-25-mg-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/155732/BE0133-1.jpg?v=637964771016770000,Topivitae topiramato 25 mg 28 comprimidos recubiertos,descargada
prod-37238,Topivitae 50 mg 28 comprimidos recubiertos (bioequivalente) (Topiramato 50 mg),Cuidado familiar,Dr. Simi,/products/importadas/prod-37238-topivitae-50-mg-28-comprimidos-recubiertos-bioequivalente-topiramato-50-mg-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/155832/BE0219-1.jpg?v=637964771354330000,Topivitae topiramato 50 mg 28 comprimidos recubiertos,descargada
prod-26162,Trazidex Ofteno solución oftálmica 5 ml Tobramicina + Dexametasona,Medicamentos,,,,,sin coincidencia segura
prod-52,"Transpore Micropore 2,5cm x 9,1M Transparente",Accesorios,,,,,sin coincidencia segura
prod-49986,"Trazidex Unguento 3,5 g (Dexametasona 0,1 g, Tobramicina 0,3 g)",Dermocosmética,,,,,sin coincidencia segura
prod-50027,Tricolon Simple 15 ml (Pargeverina Clorhidrato 5 mg/1 ml),Medicamentos,,,,,sin coincidencia segura
prod-673,Trim C Uñas Chico Manos,Dermocosmética,,,,,sin coincidencia segura
prod-50164,Trexxia Etoricoxib 60 mg 14 comprimidos,Medicamentos,Dr. Simi,/products/importadas/prod-50164-trexxia-etoricoxib-60-mg-14-comprimidos-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160125/Trexxia - BE0177.jpg?v=638973476963730000,Trexxia etoricoxib 60 mg 14 comprimidos recubiertos,descargada
prod-39906,Trim Alicate + Cortauñas,Accesorios,,,,,sin coincidencia segura
prod-28414,Trim Cep Uñas,Dermocosmética,Dr. Simi,/products/importadas/prod-28414-trim-cep-unas-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157239/CH6050-01.jpg?v=638016198707730000,Trim cortauñas para bebé,descargada
prod-39897,Trim Cortauñas Prec Infantil,Accesorios,Dr. Simi,/products/importadas/prod-39897-trim-cortaunas-prec-infantil-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157239/CH6050-01.jpg?v=638016198707730000,Trim cortauñas para bebé,descargada
prod-7511,"Trio Val Dn 20 comprimidos (Clorfenamina 4 mg, Paracetamol 500 mg, Pseudoefedrina 60 mg)",Medicamentos,Dr. Simi,/products/importadas/prod-7511-trio-val-dn-20-comprimidos-clorfenamina-4-mg-paracetamol-500-mg-pseudoefedri-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159027/Trio.jpg?v=639074524361900000,Trioval día y noche 20 comprimidos,descargada
prod-49851,Triptofano + mg + B 2 B 6 B 12 60 cápsulas,Medicamentos,,,,,sin coincidencia segura
prod-50063,Triple Magnesio Quelado x 90 cápsulas (Scl Cnp),Cuidado familiar,,,,,sin coincidencia segura
prod-50080,"Triple Omega 3,6 Y 9 x 60 cápsulas (Scl Cnp)",Cuidado familiar,,,,,sin coincidencia segura
prod-49275,U Care Talco Clasico Fam 500 g,Dermocosmética,,,,,sin coincidencia segura
prod-36743,Trim Set Manicure Mini 5pzas,Dermocosmética,,,,,sin coincidencia segura
prod-44303,U Care Esp Afei P/Nor 340 g,Medicamentos,,,,,sin coincidencia segura
prod-49273,U Care Talco Manzanilla Fam 500 g,Dermocosmética,,,,,sin coincidencia segura
prod-50050,"Ulceless 500 ml (Scl Cnp) (Llanten 1/1, Matico 1/1)",Medicamentos,,,,,sin coincidencia segura
prod-50137,"Ultrapure Up Nutrigel (Omega 3 1/1, Vitamina A 1/1, Vitamina D 1/1, Vitamina E 1/1, Vitaminas 1/1, Yodo 1/1)",Medicamentos,,,,,sin coincidencia segura
prod-22352,Trim Lima Esmeril 12-25b x 10,Dermocosmética,,,,,sin coincidencia segura
prod-49519,Uroplus solución oral 1 Sob (Fosfomicina 3 g),Medicamentos,,,,,sin coincidencia segura
prod-50057,"Urelle x 60 Cápsulas (Scl Cnp) (Ácido Ascorbico 1/1, Cranberry 1/1)",Medicamentos,,,,,sin coincidencia segura
prod-49722,"Valkem D 80/12,5 mg 30 comprimidos (Hidroclorotiazida 12,5 mg, Valsartan 80 mg)",Medicamentos,,,,,sin coincidencia segura
prod-34705,Urodial 200 mg 10 comprimidos (Flavoxato Clorhidrato 200 mg),Medicamentos,,,,,sin coincidencia segura
prod-49599,Valkem Valsartan 80 mg 30 comprimidos Ascend,Medicamentos,,,,,sin coincidencia segura
prod-29972,Vaporub ungüento Pote 12 g,Dermocosmética,,,,,sin coincidencia segura
prod-49930,Ursovet Sus oral 60 ml (Ácido Ursodesoxicolico 50 mg),Veterinaria,,,,,sin coincidencia segura
prod-29786,"Vantux Sh Ener A Caid 100 (Biotina, Vitaminas)",Medicamentos,,,,,sin coincidencia segura
prod-14806,"Valupass 24 cápsulas (Humulus Lupulus 70 mg, Pasiflora 70 mg, Valeriana 70 mg)",Homeopatía,,,,,sin coincidencia segura
prod-49694,Vaselina 70 g,Medicamentos,,,,,sin coincidencia segura
prod-49489,Vaseline Rose Lips Balm 7 g,Dermocosmética,,,,,sin coincidencia segura
prod-49778,Vaseline Lip Ther Original Frasco 7 g,Dermocosmética,,,,,sin coincidencia segura
prod-49497,Valsartan 160 mg 30 comprimidos,Medicamentos,Dr. Simi,/products/importadas/prod-49497-valsartan-160-mg-30-comprimidos-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159201/Valsartan-BE0079-1.jpg?v=639074524406630000,Valsartán 160 mg 30 comprimidos recubiertos,descargada
prod-49779,"Vaseline Rose Lips Tubo 4,8 g",Dermocosmética,,,,,sin coincidencia segura
prod-50060,Vcal D Forte x 60 cápsulas 500 mg Calcio Y 800 UI Vit D,Cuidado familiar,,,,,sin coincidencia segura
prod-49760,Vaseline Solida 250 ml,Dermocosmética,,,,,sin coincidencia segura
prod-2911,"Vatanal ungüento 20 g (Ácido Higado De Bacalao 11 g, Clorocarvacrol 0,1 g, Lanolina)",Dermocosmética,,,,,sin coincidencia segura
prod-37235,Venlavitae XR 75 mg 30 cápsulas (bioequivalente) (Venlafaxina 75 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-2910,"Vatanal 10sup (Ácido Higado De Bacalao 0,22 g, Clorocarvacrol)",Medicamentos,Dr. Simi,/products/importadas/prod-2910-vatanal-10sup-acido-higado-de-bacalao-0-22-g-clorocarvacrol-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156729/CH7213-1.jpg?v=637964774543670000,"Vatanal higado bacalao 0,22 g clorocarvacrol 0,0007 g 10 supositorios",descargada
prod-40415,Vertium 25 mg 10 comprimidos (Difenidol Clorhidrato 1 mg),Medicamentos,,,,,sin coincidencia segura
prod-2913,Vermoil suspensión 40 mg/ml 10 ml (Albendazol 40 mg/1 ml),Medicamentos,Dr. Simi,/products/importadas/prod-2913-vermoil-suspension-40-mg-ml-10-ml-albendazol-40-mg-1-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/155461/CH7454-1.jpg?v=638948357208070000,Vermoil albendazol 40 mg/mL suspensión oral 10 mL,descargada
prod-49337,Venlafaxina 75 mg 30 cápsulas LP Alembic,Medicamentos,,,,,sin coincidencia segura
prod-49572,"Viadil comprimidos 15 ml (Metamizol 300 mg, Pargeverina Clorhidrato 6 mg)",Medicamentos,,,,,sin coincidencia segura
prod-6003,Viadil gotas 15 ml (Pargeverina Clorhidrato 5 mg/1 ml),Medicamentos,,,,,sin coincidencia segura
prod-12311,Viadil gotas Forte 15 ml (Pargeverina Clorhidrato 10 mg/1 ml),Medicamentos,,,,,sin coincidencia segura
prod-15838,Vimax 50 mg 6 comprimidos Mas (Sildenafil 50 mg),Medicamentos,,,,,sin coincidencia segura
prod-34691,"Vibien solución oftálmica 0,012% 15 ml (Nafazolina 0,012%)",Medicamentos,,,,,sin coincidencia segura
prod-49711,Vildalvitae 50 mg 60 comprimidos (Vildagliptina 50 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-49858,Vinagre De Manzana 60 cápsulas Green Medical,Medicamentos,,,,,sin coincidencia segura
prod-40966,"Vitakron Hombre 30 comprimidos recubiertos (Calcio, Fosforo, Hierro, Magnesio)",Cuidado familiar,,,,,sin coincidencia segura
prod-50058,"Vita Sleep x 60 Cápsulas (Scl Vitalab) (L-triptofano 1/1, Manteca De Cacao 1/1, Oxido De Magnesio 1/1, Piridoxina (Vitamina B 6) 1/1)",Cuidado familiar,,,,,sin coincidencia segura
prod-50061,"Vita-d + K 2 gotas De 30 ml (Vitamina D 1/1, Vitamina K 1 1/1)",Cuidado familiar,,,,,sin coincidencia segura
prod-50044,Vitabion Men x 60 Cápsulas Vitalab (Fosforo 1/1),Cuidado familiar,,,,,sin coincidencia segura
prod-40969,"Vitakron Mujer 30 comprimidos recubiertos (Calcio, Fosforo, Hierro)",Cuidado familiar,,,,,sin coincidencia segura
prod-49245,"Vitakron Silver 30 comprimidos recubiertos (Vitamina A 600 mcg, Vitamina D 5 mcg, Vitamina E 15 mcg)",Cuidado familiar,,,,,sin coincidencia segura
prod-49703,Vitamina A 60 cápsulas,Homeopatía,,,,,sin coincidencia segura
prod-49237,Vitamina Acd gotas 30 ml * (Vitaminas 1/1),Cuidado familiar,Dr. Simi,/products/importadas/prod-49237-vitamina-acd-gotas-30-ml-vitaminas-1-1-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159839/Hospifarma-CH02270-1.jpg?v=638954593879130000,Vitaminas ACD solución para gotas orales 30 mL,descargada
prod-50193,Vitamin C Gummies (Vitaminas 325 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-50038,"Vitamax x 60 Cápsulas (Aminoácidos 150 mg, Biotina 30 mg, Zinc 4 mg)",Cuidado familiar,,,,,sin coincidencia segura
prod-49540,"Vitamina C + Zinc 1000 mg Efev 20 Tab (Ácido Ascorbico 1000 mg, Zinc 10 mg)",Cuidado familiar,,,,,sin coincidencia segura
prod-50041,Vitamina B 12 x 60 Cápsulas (Vitaminas B 300 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-49693,Vitamina C + Zinc 60 cápsulas (Vitaminas 1/1),Cuidado familiar,,,,,sin coincidencia segura
prod-50001,Vitamina C 500 mg 60 cápsulas (Ácido Ascorbico 500 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-37019,Vitamina B 1-B 6-B 12 3 Amp Biosano (Vitaminas B 10000 UI/3 ml),Cuidado familiar,,,,,sin coincidencia segura
prod-18017,Vitamina C 100 mg 100 comprimidos Valma (Ácido Ascorbico 100 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-49553,Vitamina C 1000 mg Efev Sabor Limon 20 Tab (Ácido Ascorbico 1000 mg),Cuidado familiar,Dr. Simi,/products/importadas/prod-49553-vitamina-c-1000-mg-efev-sabor-limon-20-tab-acido-ascorbico-1000-mg-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159713/VITAMINA_C_EFERVESCENTE_1000_MG_FRONT.jpg?v=638936259398630000,Vitamina C 1000 mg 20 tabletas efervescentes sabor limón,descargada
prod-49590,Vitamina B 12 60 cápsulas (Vitaminas B 12 mcg),Cuidado familiar,Dr. Simi,/products/importadas/prod-49590-vitamina-b-12-60-capsulas-vitaminas-b-12-mcg-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156684/CH6028-1.jpg?v=637964774384930000,Elcal D calcio 320 mg vitamina D 125 UI 60 cápsulas,descargada
prod-49196,Vitamina C Frutos Rojos comprimidos 500 mg x 32 Valma (Ácido Ascorbico 500 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-50175,Vitamina C Naranja comprimidos Eferv 1000 mg x 20 Springlif (Ácido Ascorbico 1000 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-49490,Vitamina C Valma 100 mg 1 Un (Ácido Ascorbico 100 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-32802,Vitango 30 comprimidos recubiertos (Extracto Rhodiola Rosea 200 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-49584,Vitamina K 2 75 mcg 60 cápsulas,Cuidado familiar,,,,,sin coincidencia segura
prod-49595,Vitamina D 3 800 UI 60 cápsulas,Cuidado familiar,,,,,sin coincidencia segura
prod-49314,"Vitapovin Lata 10 g (Benzalconio Cloruro 1/1, Ox Zinc 1/1, Vitamina A 1/1)",Cuidado familiar,Dr. Simi,/products/importadas/prod-49314-vitapovin-lata-10-g-benzalconio-cloruro-1-1-ox-zinc-1-1-vitamina-a-1-1-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157219/CH6046-01.jpg?v=638016178555530000,VitaPovin pomada 10 g,descargada
prod-13359,"Viternum Vitaminado 125 ml (Ácido Ascorbico, Dihexazin, Nicotinamida, Vitaminas B)",Cuidado familiar,,,,,sin coincidencia segura
prod-49894,Vitamina D 3 800 UI gotas,Cuidado familiar,,,,,sin coincidencia segura
prod-27187,Vitis Cera Prot Ortod 2X 1,Dermocosmética,,,,,sin coincidencia segura
prod-17612,Vitis Encias Colutorio 500 ml,Dermocosmética,,,,,sin coincidencia segura
prod-17613,"Vitis Orthodontic Colutorio 500 ml (Cetilpiridinio, Fluoruro De Sodio, Provit B 5, Vitamina E)",Dermocosmética,,,,,sin coincidencia segura
prod-40243,Vo 5 Gel Fijador 500 g,Dermocosmética,,,,,sin coincidencia segura
prod-49565,Water Emubaby Toallas Humedas 80 Un,Higiene,,,,,sin coincidencia segura
prod-49518,"Vitomit 30 comprimidos recubiertos (Doxilamina 10 mg, Piridoxina 10 mg)",Cuidado familiar,,,,,sin coincidencia segura
prod-11808,Williams crema Af Lanolina 100 g,Dermocosmética,,,,,sin coincidencia segura
prod-49462,Wild Soul Bar Maqui Y Chia 35 g,Cuidado familiar,,,,,sin coincidencia segura
prod-21155,"Xolof ungüento Oft 0,3% 3,5 g (Tobramicina 0,3%)",Dermocosmética,,,,,sin coincidencia segura
prod-2301,Williams crema Af Mentol 100 g,Dermocosmética,,,,,sin coincidencia segura
prod-11701,Xumadol 1 g 20sobres (Paracetamol 1000 mg),Medicamentos,,,,,sin coincidencia segura
prod-50144,"Xtreme Boost Hydration Limon 20 Tab Efervescentes (Glucosa 1/1, Minerales 1/1, Vitaminas 1/1)",Medicamentos,,,,,sin coincidencia segura
prod-28913,Yes Gel Lubric Sexual 30 ml,Medicamentos,Dr. Simi,/products/importadas/prod-28913-yes-gel-lubric-sexual-30-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157232/CH6060-01.jpg?v=638016186834900000,YES! gel lubricante íntimo 30 mL,descargada
prod-43991,"Zabak solución oftálmica 0,025% 5 ml (Ketotifeno 0,025%)",Medicamentos,,,,,sin coincidencia segura
prod-39530,"Yes Gel Lubric Ice Int 55 ml (L-arginina 1 mg, Maca 1 mg, Yohimbina 1 mg)",Medicamentos,,,,,sin coincidencia segura
prod-49541,"Xtreme Boost Hydration, Mora 20 Tab",Medicamentos,,,,,sin coincidencia segura
prod-11258,Zilfic 50 mg 2 comprimidos (Sildenafil 50 mg),Medicamentos,,,,,sin coincidencia segura
prod-17274,"Zincovit Plus jarabe 120 ml (Ácido Ascorbico 50 mg/5 ml, Colecalciferol 400 UI/1 ml, Vitamina A 3000 UI/5 ml, Vitamina E 10 UI/5 ml, Zinc 5 mg/5 ml)",Cuidado familiar,,,,,sin coincidencia segura
prod-27325,Zopinom 3 mg 30 comprimidos (Eszopiclona 3 mg),Medicamentos,,,,,sin coincidencia segura
prod-48619,Zincovit solución 5 mg/ml 30 ml (Zinc 5 mg/1 ml),Cuidado familiar,Dr. Simi,/products/importadas/prod-48619-zincovit-solucion-5-mg-ml-30-ml-zinc-5-mg-1-ml-dr-simi.png,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/158007/PLANTILLA-FOTOS-WEB-ECOMMERCE_0003_CH6132-1.png?v=638514616209000000,Zincovit zinc 5 mg/mL solución oral para gotas 30 mL,descargada
